respondent_id,xyz_vaccine,seasonal_vaccine
27077,0.03527675748766936,0.09502822457797623
27078,0.26578004071032924,0.812238370623208
27079,0.30766998309256655,0.9432089302359709
27080,0.07715143128587343,0.25429251752009097
27081,0.020778906921905052,0.6918408192188135
27082,0.26679853238157075,0.47347691573817846
27083,0.05719674393070567,0.2523354308938422
27084,0.8638735955675736,0.6929484539206987
27085,0.052949999137370835,0.012802668204974568
27086,0.0537882476310355,0.08754329869366481
27087,0.18884408844061026,0.29768641582301975
27088,0.2057948404026435,0.7483950661758395
27089,0.11781115498923365,0.23438527927115002
27090,0.239467667581555,0.5947387380380967
27091,0.39913548385522263,0.1664192966755748
27092,0.10829068154978022,0.2694229816460091
27093,0.1894495207084264,0.27508539484212197
27094,0.00816887599126258,0.036876299681392645
27095,0.07007417084732975,0.5299553978191119
27096,0.020051493987212617,0.2072327226506126
27097,0.5887492699359603,0.7613709206518194
27098,0.38674944306330145,0.8343138130140914
27099,0.16250164295291658,0.46754744188755015
27100,0.0629688564895602,0.7625913917338797
27101,0.07537037419232939,0.6585482318906595
27102,0.08799720690709227,0.8242106435753245
27103,0.026600574547485312,0.05527596027987035
27104,0.33754575951276583,0.5305394943664931
27105,0.06054598974666706,0.4145558951126318
27106,0.6268316233152655,0.8992680585404768
27107,0.42285381439264047,0.7003574397210273
27108,0.10963892517606318,0.27370291704280764
27109,0.06344556177944642,0.23564098815298046
27110,0.09329929332952942,0.3345214334680028
27111,0.03927531983772986,0.37974471002447363
27112,0.198536819453205,0.6075545755627089
27113,0.080424614332806,0.24842934851193627
27114,0.08572319226356065,0.21172480368587276
27115,0.5094907883314689,0.8670161297150232
27116,0.18850774781475385,0.9283356109033564
27117,0.055819677831321524,0.10720691968567286
27118,0.1551246875670948,0.5684087110380047
27119,0.06642482923878387,0.33720928283727397
27120,0.35823261054640737,0.9860706621439306
27121,0.014055018976377055,0.7034574173151875
27122,0.046165344405670765,0.25010553674990116
27123,0.043564225075372165,0.09534770071671951
27124,0.029349134495378747,0.06699536893561737
27125,0.023860744242065874,0.04107273777162344
27126,0.24932790450523332,0.07279139901482383
27127,0.07307235674558533,0.1070165567129506
27128,0.17569087134935843,0.6587034001888256
27129,0.5761762936442625,0.6022792331410134
27130,0.11348711199170525,0.21987649290728856
27131,0.04582466361669956,0.07228956015617227
27132,0.5088711616891131,0.9292168096760904
27133,0.09383040622411531,0.5822493068205151
27134,0.6414824285225086,0.9312158646512869
27135,0.20426441584236069,0.5546132750781974
27136,0.0794255225559365,0.5617852034163902
27137,0.06388723891467041,0.20028297835421507
27138,0.16764381482951313,0.5635512960103828
27139,0.09598920528685703,0.07601791174226788
27140,0.9074467620198663,0.9573914296634003
27141,0.5652087135909146,0.8417738027809762
27142,0.06789892699836461,0.3168373801080961
27143,0.2920645777746052,0.531055326543494
27144,0.05156581249999072,0.049086107127433776
27145,0.3849688622511783,0.6592019829463611
27146,0.036182009554415744,0.9212458843019904
27147,0.061935614178528525,0.2346814676444929
27148,0.17661593545596743,0.15483282343178115
27149,0.3033728823695588,0.1672272261421445
27150,0.6724005684818506,0.9683749872727078
27151,0.1419005006212558,0.7722128626692715
27152,0.021954486036567307,0.20922219020923127
27153,0.2248413291363062,0.8250228458394915
27154,0.6949953315583032,0.8721419441240168
27155,0.16139443106516074,0.6719632801871667
27156,0.016126627672261303,0.36319798701832073
27157,0.009498782189108908,0.46536200945228384
27158,0.08093984768540465,0.40276839566110917
27159,0.04544791144996116,0.15612774139256622
27160,0.20758825387150415,0.19083540690912698
27161,0.34289777204671185,0.4980780691754338
27162,0.1308527024854106,0.9466692599852896
27163,0.5458753777795667,0.5279755115925002
27164,0.20996657162393165,0.12095121762622367
27165,0.43328394903101924,0.5827457352928473
27166,0.08235198396848073,0.17086055922711194
27167,0.15947700849219307,0.4383475501932614
27168,0.1533339586531214,0.7175803047532994
27169,0.4608221113208043,0.6506041331851261
27170,0.38927922705605483,0.8463590634606636
27171,0.041024109542108826,0.3426356488423713
27172,0.050562534904154376,0.8525001649810311
27173,0.2390139608544363,0.5511928384623945
27174,0.08686934258459296,0.07994109940011075
27175,0.07821521693226202,0.13323050734198066
27176,0.563867055404773,0.9597403737270712
27177,0.845542843966858,0.9552625519509762
27178,0.15278862187506856,0.3807028884428419
27179,0.07466212722296918,0.2766721811714181
27180,0.19741870948647416,0.3993777550291782
27181,0.030441789020504397,0.8038387335796561
27182,0.6378136259547998,0.919612000536322
27183,0.04243990780590706,0.5597603032481898
27184,0.040124687175860756,0.3226974192226682
27185,0.5091086043483412,0.7950615885859474
27186,0.12144413071823786,0.638474742183299
27187,0.08145510502843346,0.11877185639356486
27188,0.049146979447492904,0.3039736854146282
27189,0.05644093734994499,0.5654479898893523
27190,0.39284497720101696,0.7481447651584148
27191,0.12444424799217264,0.941631420503949
27192,0.5313447650363601,0.7743713967569197
27193,0.016511550858125928,0.08618774875120812
27194,0.09066227364823423,0.33466194820852735
27195,0.026974074598640978,0.0949468638689644
27196,0.34018950099174083,0.2135055181539629
27197,0.05532600060073683,0.6478640873639053
27198,0.9377447049395535,0.9901518030791582
27199,0.03318068171507497,0.1343240457828352
27200,0.26878202060802175,0.6796220378188241
27201,0.7369213192582199,0.9215767131757752
27202,0.05376388436576089,0.025085089361855332
27203,0.03869252482827324,0.08565384001614805
27204,0.020173786286889667,0.05313932889487669
27205,0.07297630588941745,0.23625392050126523
27206,0.17762386045263187,0.2986873943132737
27207,0.08367056975262474,0.16272950745015502
27208,0.8090093167018436,0.7586442519506867
27209,0.12862948143437966,0.2530080070472615
27210,0.31989122242127704,0.3887731926672511
27211,0.10377144992325933,0.2565288210240064
27212,0.5924897850304428,0.9491142565330406
27213,0.47850181990888335,0.4480290658848777
27214,0.026356502912216716,0.06624965243575838
27215,0.1779908658537692,0.8491040029822616
27216,0.11512402900707755,0.8831911332592401
27217,0.10586987189212083,0.17593530359978699
27218,0.6982469643548049,0.9612100077324726
27219,0.492587256895083,0.6827459191406539
27220,0.11031868650070208,0.4167619592192243
27221,0.1953100257006221,0.6281272714150828
27222,0.22531882821615132,0.6420191965929222
27223,0.03506924895927625,0.639146721549841
27224,0.20149940484818232,0.7040366957629132
27225,0.18600230018972644,0.26426207915811584
27226,0.017733670341279845,0.2885778400815915
27227,0.1585045409285186,0.4328219678059854
27228,0.5143876563097944,0.8539405985007913
27229,0.6636447275453597,0.9214793011372713
27230,0.20455489353436127,0.976633135040989
27231,0.4559212093136419,0.8200868753150667
27232,0.10830308467107923,0.5409140013603037
27233,0.2993217719857419,0.18794795415084317
27234,0.045968215411481245,0.027329232550047773
27235,0.8890000673805085,0.9565398127993955
27236,0.11489416198019277,0.9359261935649071
27237,0.19998107072836388,0.5788901422563314
27238,0.3040660595549375,0.7606187350487941
27239,0.5592079434210991,0.2458988107274243
27240,0.1359893473286944,0.4678057372098033
27241,0.07799440102040646,0.19890901406031095
27242,0.11509896535737722,0.4701889541514457
27243,0.041840154504340185,0.07678701650947163
27244,0.03311558867765616,0.08700074175787052
27245,0.13309949215311148,0.4865740627333475
27246,0.8032993340374587,0.9536278678634037
27247,0.1765653261489754,0.9296333310115081
27248,0.11724970386308427,0.5488901479232855
27249,0.12488151086350409,0.6558568465227751
27250,0.09765737327961843,0.2677952675964884
27251,0.09944047367198848,0.31091408003828036
27252,0.3497779609255834,0.6378809315265952
27253,0.0747843312660954,0.9153678851420413
27254,0.902215438129945,0.9734191085909402
27255,0.11430936475329634,0.3095574121699155
27256,0.5825790478413295,0.9594799394465048
27257,0.46516633374829874,0.5081057983882923
27258,0.47723251150167895,0.8269308348723651
27259,0.5631934241945856,0.9264004625397985
27260,0.1314665100890228,0.4668376802559197
27261,0.11733346415478782,0.6620064592613535
27262,0.17312859642580175,0.5095564773393911
27263,0.05893319749520067,0.06913890545837194
27264,0.06606743149301338,0.07369868866040333
27265,0.032815385640814876,0.17896564273890828
27266,0.15848625820337514,0.2896354691680783
27267,0.15347931598009207,0.7817085307260386
27268,0.02045545695028492,0.18205944191627382
27269,0.7656353158886148,0.3623335820643625
27270,0.03181335323284087,0.0933151793866387
27271,0.06508882082119152,0.3101004673622174
27272,0.013071650231897582,0.4005549005221297
27273,0.04771995617263149,0.1440522166316598
27274,0.12825023550565842,0.5214392292690186
27275,0.13178702884297175,0.3412779463444995
27276,0.010445670284410836,0.0982592726102706
27277,0.04824572839300224,0.824492226733135
27278,0.172639789577071,0.33227839684831073
27279,0.10744146012658694,0.273820789023181
27280,0.25861234482380185,0.3529680869668023
27281,0.06973508946337437,0.3205776553563609
27282,0.07538791113123613,0.8989128547294936
27283,0.004545101566189434,0.02122425427746759
27284,0.19073472503464395,0.2597970869807267
27285,0.10836704253012873,0.42660022797791264
27286,0.0835505734337066,0.25743118568994583
27287,0.2534966281124723,0.6654707824213695
27288,0.5753795230723159,0.819013618889614
27289,0.2597045177025715,0.36525366490161754
27290,0.017056527628335177,0.06230867355677818
27291,0.735609903814595,0.8357724559335704
27292,0.05608471692983611,0.6735556863565482
27293,0.12359501117671103,0.9724056899087195
27294,0.018080638924501773,0.0447209933967856
27295,0.2813231944147247,0.8614956505361429
27296,0.06714089275660991,0.7851654452520781
27297,0.05939117092066026,0.7142153618294741
27298,0.09467024556295998,0.2803110977101514
27299,0.30360320831897397,0.7785720001573109
27300,0.18914420907779114,0.9640214942577288
27301,0.0041338129486206375,0.022710327054012564
27302,0.11470504882668259,0.4775936493766992
27303,0.023411985076986795,0.07703567415694851
27304,0.09433140529780995,0.782992670388092
27305,0.040258869384831905,0.03763118272959923
27306,0.2072232162123626,0.564506681930507
27307,0.5817994309579633,0.7578255441753213
27308,0.08091029688293029,0.14183131877203148
27309,0.5327177801675912,0.9684799127279494
27310,0.05717032352508796,0.13599383091181214
27311,0.14404130826631056,0.09494910342533926
27312,0.07028052076117082,0.3175239792687728
27313,0.05426948810015692,0.12424409368771483
27314,0.030570789257934605,0.07966715366286072
27315,0.11802231568993715,0.27944326711958645
27316,0.3294475735303888,0.7886002627239354
27317,0.06684925304254893,0.13708132448105656
27318,0.2549507237772931,0.33323280197835903
27319,0.3895323825925211,0.8967380530753278
27320,0.4151517943072018,0.6767184532401932
27321,0.03752898997282667,0.5172548968466574
27322,0.6129697716374937,0.4993328345417366
27323,0.05611736998670647,0.5396871044931608
27324,0.2650469519356719,0.5083486156894692
27325,0.7492761102607333,0.9411564423990968
27326,0.11648152704592236,0.5161065042779435
27327,0.13756454741814614,0.3953020215981408
27328,0.21754095524949518,0.5112639930215112
27329,0.10939499256685464,0.3136497939256898
27330,0.014336957727639188,0.4992905904003631
27331,0.07480194085071722,0.19828734199740508
27332,0.17018896336146036,0.9528875640676298
27333,0.6279052105944612,0.7358025349738893
27334,0.056742606270723174,0.037681650120203206
27335,0.22200537030667236,0.11814385332636497
27336,0.07154106810979338,0.15060685786693312
27337,0.1897121337976751,0.6486586006065179
27338,0.2173342423579588,0.46192278238313456
27339,0.2564157327823404,0.35581458427124546
27340,0.020582794658343912,0.19327620123416803
27341,0.2035917241213457,0.689840098880753
27342,0.02766587174851286,0.63033464280427
27343,0.06297796480955384,0.13055430317539862
27344,0.3095078942227201,0.5532436825650785
27345,0.062403903355041694,0.3402331576810297
27346,0.8372730520972679,0.9734693235235701
27347,0.7346661899872641,0.9564717577419392
27348,0.08685247151473652,0.29923796766705524
27349,0.05838004537528241,0.21483827504744388
27350,0.20867475772186597,0.9484523826203539
27351,0.8330027486252506,0.903024153607438
27352,0.1207866906741954,0.40885381067096377
27353,0.009057402021618978,0.08049589905003712
27354,0.1622077008702398,0.6546629841502517
27355,0.27355370958644637,0.4572895653233964
27356,0.1876904985746673,0.3985997619240812
27357,0.140433933433121,0.37105141052921936
27358,0.22909065913169285,0.7501849973863202
27359,0.330447476015525,0.8209707632470082
27360,0.11867464827468854,0.5345132336087185
27361,0.0461095282204627,0.935943995075087
27362,0.23080053661859715,0.4408191258130176
27363,0.1440590026977876,0.291852079052992
27364,0.06656627868203538,0.45622270180513175
27365,0.36208742660750254,0.7018153306901858
27366,0.49645319544181693,0.5878617038369387
27367,0.24123924718430384,0.4491039364205186
27368,0.1178315029833877,0.4899345955004825
27369,0.052519598094406296,0.05111150179444794
27370,0.019381041779714718,0.8028811194897794
27371,0.2405262672183215,0.46240319570230026
27372,0.09214498148489846,0.24590576997163005
27373,0.7715397114897579,0.7555374524923653
